Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Source
96484,43,Male,Dress,Clothing,30,Michigan,L,Teal,Summer,3.0,No,Free Shipping,No,No,28,PayPal,Monthly,Synthetic Data
637694,48,Male,Scarf,Clothing,53,Connecticut,M,Red,Summer,3.0,No,Next Day Air,Yes,Yes,43,Debit Card,Monthly,Synthetic Data
16380871,47,Female,Shoes,Footwear,95,Arizona,M,Orange,Fall,3.9,No,Next Day Air,No,No,19,Debit Card,Every 3 Months,Synthetic Data
4221927,68,Male,Scarf,Accessories,74,Kentucky,S,Gray,Winter,3.8,Yes,Free Shipping,Yes,Yes,30,Venmo,Monthly,Synthetic Data
10129773,63,Female,Jewelry,Accessories,57,Wyoming,M,Olive,Summer,2.9,No,Store Pickup,No,No,20,Venmo,Bi-Weekly,Synthetic Data
4578510,66,Male,Sneakers,Footwear,61,Massachusetts,M,Silver,Winter,4.7,Yes,Express,Yes,Yes,13,Venmo,Weekly,Synthetic Data
2460721,42,Female,Hoodie,Clothing,29,Alaska,L,Green,Fall,3.8,No,Store Pickup,No,No,30,Credit Card,Monthly,Synthetic Data
15597258,65,Female,Sandals,Footwear,52,Vermont,M,Gold,Summer,3.7,No,Next Day Air,No,No,27,Bank Transfer,Monthly,Synthetic Data
4160755,70,Male,Belt,Accessories,96,Mississippi,L,White,Fall,3.7,Yes,Standard,Yes,Yes,44,Credit Card,Monthly,Synthetic Data
1176304,69,Male,Coat,Outerwear,95,Alabama,M,Magenta,Fall,4.6,Yes,2-Day Shipping,Yes,Yes,13,Debit Card,Quarterly,Synthetic Data
6490812,62,Male,Sandals,Footwear,96,New Mexico,M,Orange,Summer,4.1,Yes,Next Day Air,Yes,Yes,10,PayPal,Fortnightly,Synthetic Data
4223295,70,Female,Sunglasses,Clothing,39,Michigan,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,20,Credit Card,Annually,Synthetic Data
13930008,56,Male,Blouse,Clothing,42,South Carolina,XL,Black,Fall,2.9,No,2-Day Shipping,Yes,Yes,33,Bank Transfer,Monthly,Synthetic Data
10435143,61,Male,Socks,Clothing,92,Indiana,M,Cyan,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,31,Cash,Weekly,Synthetic Data
9323177,39,Female,Belt,Clothing,39,Illinois,S,Olive,Fall,3.9,No,Store Pickup,No,No,43,Cash,Weekly,Synthetic Data
4237491,30,Female,T-shirt,Clothing,28,West Virginia,S,Peach,Winter,3.5,No,Store Pickup,No,No,32,Bank Transfer,Weekly,Synthetic Data
13558526,59,Male,Scarf,Clothing,83,Missouri,L,Peach,Winter,3.0,No,Store Pickup,No,No,27,PayPal,Quarterly,Synthetic Data
8375657,41,Female,Jewelry,Accessories,96,Missouri,L,Blue,Winter,3.9,No,Next Day Air,No,No,44,PayPal,Quarterly,Synthetic Data
11000415,28,Male,Belt,Accessories,68,Georgia,XL,Gold,Summer,3.7,Yes,Standard,Yes,Yes,28,Bank Transfer,Monthly,Synthetic Data
11779987,48,Male,Backpack,Footwear,30,Massachusetts,M,Gray,Spring,4.7,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly,Synthetic Data
6327546,39,Male,Skirt,Clothing,93,Washington,M,White,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,32,Credit Card,Every 3 Months,Synthetic Data
9936080,30,Male,Sweater,Clothing,92,Maine,L,Green,Spring,4.5,Yes,Free Shipping,Yes,Yes,32,Bank Transfer,Weekly,Synthetic Data
2734123,41,Female,Hoodie,Clothing,71,New York,L,Charcoal,Spring,4.4,No,Express,No,No,5,PayPal,Every 3 Months,Synthetic Data
8617253,62,Male,Belt,Accessories,74,Tennessee,L,Teal,Summer,2.9,No,Free Shipping,Yes,No,45,Venmo,Every 3 Months,Synthetic Data
15921804,55,Male,Jacket,Outerwear,57,Maryland,L,Maroon,Spring,3.0,Yes,Standard,No,Yes,22,Bank Transfer,Weekly,Synthetic Data
9097552,70,Male,Scarf,Accessories,29,Arkansas,S,Brown,Spring,3.7,Yes,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly,Synthetic Data
1303318,70,Male,Hoodie,Clothing,58,Vermont,M,Olive,Winter,3.8,No,Free Shipping,Yes,No,32,Bank Transfer,Weekly,Synthetic Data
442990,52,Female,Shirt,Clothing,29,Montana,XL,Magenta,Spring,3.8,No,2-Day Shipping,No,No,43,Cash,Quarterly,Synthetic Data
4461190,69,Male,Belt,Accessories,93,Maine,M,Silver,Fall,4.7,No,Free Shipping,No,No,32,Credit Card,Weekly,Synthetic Data
8808799,61,Male,Backpack,Clothing,72,North Carolina,M,Indigo,Spring,3.0,No,Standard,Yes,Yes,10,Bank Transfer,Monthly,Synthetic Data
3393286,44,Female,Sunglasses,Accessories,29,North Dakota,M,Olive,Summer,4.6,No,Store Pickup,No,No,20,Credit Card,Bi-Weekly,Synthetic Data
15736308,64,Male,Shirt,Clothing,92,Colorado,S,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Annually,Synthetic Data
383610,65,Male,Shorts,Clothing,60,Nebraska,M,Red,Fall,4.6,No,Standard,No,No,43,Cash,Weekly,Synthetic Data
4107618,60,Female,Pants,Footwear,81,Idaho,M,Cyan,Summer,4.6,No,Next Day Air,No,No,31,PayPal,Annually,Synthetic Data
1753016,40,Male,Shoes,Footwear,48,Washington,M,Green,Spring,3.7,No,Standard,Yes,Yes,3,Debit Card,Bi-Weekly,Synthetic Data
3356653,61,Male,Coat,Accessories,61,Arkansas,M,Olive,Spring,3.0,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,Synthetic Data
13712652,40,Female,Handbag,Accessories,51,North Dakota,XL,Orange,Fall,4.7,No,Free Shipping,No,No,25,Credit Card,Monthly,Synthetic Data
1715127,41,Female,Shorts,Clothing,56,Idaho,L,Violet,Summer,4.6,No,Next Day Air,No,No,25,Debit Card,Monthly,Synthetic Data
146013,55,Female,Sandals,Clothing,62,Louisiana,XL,Cyan,Summer,3.7,No,Next Day Air,No,No,29,PayPal,Every 3 Months,Synthetic Data
7885041,70,Male,Hoodie,Clothing,92,Wisconsin,M,White,Spring,4.3,Yes,Standard,Yes,Yes,13,Cash,Quarterly,Synthetic Data
2765936,69,Male,Backpack,Accessories,52,Alabama,M,Blue,Fall,3.7,No,Free Shipping,No,Yes,18,Debit Card,Annually,Synthetic Data
9570481,43,Female,Jacket,Outerwear,27,North Dakota,M,Blue,Summer,3.7,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,Synthetic Data
5058375,60,Female,Gloves,Accessories,27,Connecticut,L,Peach,Spring,3.8,No,Free Shipping,No,No,9,Bank Transfer,Annually,Synthetic Data
3021269,28,Male,Shirt,Clothing,43,New Jersey,M,Olive,Summer,4.7,Yes,Standard,Yes,Yes,12,Bank Transfer,Every 3 Months,Synthetic Data
3946595,52,Male,Belt,Accessories,84,South Carolina,L,Green,Spring,4.6,Yes,Standard,Yes,Yes,4,Cash,Quarterly,Synthetic Data
1257084,49,Male,Sneakers,Footwear,40,Michigan,M,Yellow,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Fortnightly,Synthetic Data
16132152,63,Male,Coat,Outerwear,77,Montana,S,Olive,Summer,4.5,No,Free Shipping,No,No,5,PayPal,Annually,Synthetic Data
7409817,70,Male,Scarf,Accessories,30,Louisiana,S,Pink,Spring,4.7,No,Next Day Air,No,No,27,Venmo,Weekly,Synthetic Data
16761417,70,Female,Coat,Outerwear,75,Colorado,L,Violet,Summer,3.5,No,Store Pickup,No,No,45,Venmo,Bi-Weekly,Synthetic Data
5250748,60,Male,Shirt,Clothing,32,Hawaii,L,Blue,Winter,3.9,Yes,Standard,Yes,Yes,45,Bank Transfer,Fortnightly,Synthetic Data
10584161,70,Male,Coat,Outerwear,53,Idaho,S,Purple,Summer,4.6,Yes,Next Day Air,Yes,Yes,30,PayPal,Quarterly,Synthetic Data
14307881,41,Male,Hoodie,Clothing,95,California,L,Orange,Fall,3.0,No,Express,No,No,45,Credit Card,Monthly,Synthetic Data
3287382,68,Male,Belt,Clothing,28,Mississippi,L,Red,Winter,3.8,Yes,Express,Yes,Yes,32,PayPal,Fortnightly,Synthetic Data
7581818,56,Male,Scarf,Accessories,52,New Jersey,M,Blue,Fall,3.6,Yes,Next Day Air,Yes,Yes,33,Credit Card,Weekly,Synthetic Data
641361,51,Male,Sweater,Clothing,65,Georgia,XL,Gold,Fall,4.0,Yes,Express,Yes,Yes,24,Bank Transfer,Monthly,Synthetic Data
13337358,53,Female,Hoodie,Clothing,94,Massachusetts,L,Blue,Spring,3.7,No,2-Day Shipping,No,No,29,PayPal,Fortnightly,Synthetic Data
2708604,70,Female,T-shirt,Accessories,66,Alaska,XL,White,Summer,4.0,No,Free Shipping,No,No,13,Bank Transfer,Monthly,Synthetic Data
12895431,60,Male,Gloves,Accessories,28,Mississippi,XL,Blue,Spring,4.9,Yes,Express,Yes,Yes,31,PayPal,Monthly,Synthetic Data
14129878,61,Male,Backpack,Accessories,61,New Mexico,M,White,Spring,4.8,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly,Synthetic Data
11086435,62,Female,Jacket,Outerwear,23,Kentucky,M,Violet,Winter,3.9,No,Free Shipping,No,No,13,PayPal,Every 3 Months,Synthetic Data
14563203,60,Female,Shoes,Footwear,40,New Jersey,L,Olive,Winter,4.5,No,Standard,No,No,27,Venmo,Annually,Synthetic Data
62941,62,Male,Coat,Outerwear,44,Minnesota,L,Lavender,Winter,4.7,Yes,Standard,Yes,Yes,4,Debit Card,Annually,Synthetic Data
10319254,52,Male,Jacket,Outerwear,30,Washington,L,Olive,Fall,2.9,No,Free Shipping,No,No,43,Debit Card,Weekly,Synthetic Data
9065379,50,Male,Jewelry,Accessories,29,Tennessee,M,Maroon,Summer,3.9,No,Store Pickup,No,No,43,Debit Card,Weekly,Synthetic Data
12979717,54,Female,Pants,Clothing,57,Virginia,M,Violet,Summer,3.5,No,Free Shipping,No,No,32,PayPal,Fortnightly,Synthetic Data
2923491,70,Male,Jeans,Clothing,77,Washington,L,Lavender,Fall,4.3,Yes,Standard,Yes,Yes,37,Credit Card,Quarterly,Synthetic Data
10341459,49,Male,Belt,Accessories,31,Tennessee,M,Orange,Spring,4.6,No,Standard,No,No,42,Credit Card,Bi-Weekly,Synthetic Data
347135,54,Male,Boots,Clothing,79,Minnesota,M,Orange,Spring,4.9,Yes,Standard,Yes,Yes,44,PayPal,Monthly,Synthetic Data
8605731,63,Female,Jeans,Clothing,97,Colorado,M,Maroon,Winter,3.0,No,Store Pickup,No,No,31,PayPal,Weekly,Synthetic Data
5329114,39,Male,Sneakers,Footwear,44,Washington,S,Indigo,Summer,3.6,No,Free Shipping,Yes,Yes,42,Debit Card,Fortnightly,Synthetic Data
1056277,29,Male,Pants,Clothing,96,Tennessee,L,Yellow,Winter,4.5,Yes,Standard,Yes,Yes,3,Bank Transfer,Monthly,Synthetic Data
9047672,69,Male,Pants,Clothing,30,Nevada,M,White,Summer,4.6,Yes,Free Shipping,Yes,Yes,12,Cash,Monthly,Synthetic Data
13850545,64,Male,Sweater,Clothing,27,Delaware,M,Red,Fall,4.5,No,Store Pickup,No,No,42,Debit Card,Monthly,Synthetic Data
7082846,38,Male,Jewelry,Footwear,66,Ohio,S,Gold,Summer,3.8,No,Standard,No,No,43,Debit Card,Fortnightly,Synthetic Data
4657348,64,Male,Scarf,Accessories,64,Kansas,S,Red,Winter,3.6,Yes,Store Pickup,Yes,Yes,31,Cash,Weekly,Synthetic Data
14370248,60,Female,Scarf,Accessories,56,New Hampshire,L,Pink,Spring,4.8,No,2-Day Shipping,No,No,12,Credit Card,Every 3 Months,Synthetic Data
16199718,29,Male,Socks,Clothing,53,Minnesota,XL,Magenta,Fall,2.9,No,Store Pickup,No,No,31,Cash,Bi-Weekly,Synthetic Data
14143483,50,Male,Shoes,Clothing,95,Tennessee,M,Beige,Winter,3.8,No,Express,No,No,43,Debit Card,Fortnightly,Synthetic Data
14128900,63,Male,Sunglasses,Clothing,57,Virginia,M,Gold,Fall,3.6,No,Express,Yes,Yes,44,Credit Card,Weekly,Synthetic Data
5484369,56,Female,Shoes,Footwear,57,New Hampshire,M,Olive,Summer,3.6,No,Standard,No,No,44,Bank Transfer,Fortnightly,Synthetic Data
14834472,38,Male,Gloves,Accessories,28,Maryland,M,Red,Fall,3.7,Yes,Standard,Yes,Yes,4,PayPal,Annually,Synthetic Data
4005983,60,Female,Jewelry,Accessories,27,Montana,XL,Blue,Winter,3.1,No,Store Pickup,No,No,42,Cash,Bi-Weekly,Synthetic Data
12059077,40,Male,Boots,Footwear,72,Ohio,L,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,28,PayPal,Weekly,Synthetic Data
14774246,70,Male,Hat,Accessories,41,Connecticut,M,Beige,Spring,3.8,Yes,Next Day Air,Yes,Yes,4,PayPal,Bi-Weekly,Synthetic Data
7339544,39,Female,Handbag,Accessories,93,Texas,M,Orange,Fall,5.0,No,Free Shipping,No,No,31,PayPal,Bi-Weekly,Synthetic Data
7931992,70,Male,Sweater,Accessories,43,Wisconsin,L,Red,Fall,4.6,No,Express,Yes,Yes,41,Debit Card,Weekly,Synthetic Data
1443639,63,Female,Shorts,Clothing,94,Montana,XL,Purple,Winter,3.6,No,Next Day Air,No,No,31,Bank Transfer,Monthly,Synthetic Data
491102,62,Female,Shoes,Footwear,30,Ohio,XL,Cyan,Fall,3.7,No,2-Day Shipping,No,No,10,PayPal,Every 3 Months,Synthetic Data
14265556,65,Female,Hat,Clothing,46,Idaho,XL,Peach,Winter,3.6,No,Next Day Air,No,No,43,Credit Card,Quarterly,Synthetic Data
14371332,61,Male,Skirt,Clothing,95,Colorado,M,Black,Spring,2.9,Yes,Store Pickup,Yes,Yes,31,Bank Transfer,Quarterly,Synthetic Data
1404322,64,Female,Jeans,Clothing,95,Minnesota,L,Gold,Winter,3.0,No,Store Pickup,No,No,31,Cash,Monthly,Synthetic Data
4408710,70,Male,T-shirt,Clothing,55,New Jersey,XL,Silver,Spring,3.0,Yes,Standard,Yes,Yes,11,Venmo,Weekly,Synthetic Data
7846673,30,Male,Coat,Outerwear,59,Georgia,S,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,32,Venmo,Fortnightly,Synthetic Data
15193567,55,Male,Boots,Clothing,65,Colorado,L,Maroon,Spring,4.5,No,Store Pickup,Yes,Yes,44,Bank Transfer,Monthly,Synthetic Data
5756341,27,Female,Blouse,Clothing,61,Georgia,S,Turquoise,Summer,3.0,No,2-Day Shipping,No,No,29,Bank Transfer,Bi-Weekly,Synthetic Data
1405079,58,Male,Sneakers,Footwear,93,Massachusetts,M,Cyan,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,11,Debit Card,Every 3 Months,Synthetic Data
13897571,54,Female,Skirt,Clothing,53,Wyoming,XL,Maroon,Fall,3.0,No,Store Pickup,No,No,4,Credit Card,Bi-Weekly,Synthetic Data
6896923,48,Male,Shoes,Clothing,62,Tennessee,M,Beige,Spring,5.0,No,Express,No,No,11,Cash,Every 3 Months,Synthetic Data
7587649,70,Male,Jewelry,Accessories,92,Illinois,S,Charcoal,Summer,5.0,No,Next Day Air,No,No,35,PayPal,Quarterly,Synthetic Data
6676302,62,Female,Handbag,Accessories,75,Kansas,M,Cyan,Summer,3.7,No,Free Shipping,No,No,31,Bank Transfer,Monthly,Synthetic Data
9117041,55,Male,Coat,Outerwear,69,Utah,S,Olive,Fall,4.2,No,2-Day Shipping,No,No,42,PayPal,Fortnightly,Synthetic Data
14842079,41,Male,Coat,Outerwear,29,Wyoming,L,Beige,Winter,3.0,Yes,Store Pickup,No,No,12,Venmo,Monthly,Synthetic Data
12329816,70,Male,Jacket,Outerwear,62,Idaho,M,Black,Fall,4.5,No,Store Pickup,Yes,Yes,32,Bank Transfer,Quarterly,Synthetic Data
2690356,69,Female,Coat,Outerwear,28,Mississippi,L,Turquoise,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,32,PayPal,Monthly,Synthetic Data
8736488,70,Male,Hat,Accessories,94,Washington,L,Green,Spring,4.8,Yes,Express,Yes,Yes,33,Cash,Monthly,Synthetic Data
3950931,41,Female,Skirt,Clothing,57,Illinois,M,Pink,Spring,4.5,No,Free Shipping,No,No,3,PayPal,Monthly,Synthetic Data
80204,70,Male,Coat,Footwear,95,Idaho,S,Gray,Fall,4.6,No,2-Day Shipping,Yes,Yes,31,Venmo,Fortnightly,Synthetic Data
11047526,60,Female,Sandals,Footwear,81,Michigan,L,Red,Fall,4.7,No,Store Pickup,No,No,41,Debit Card,Annually,Synthetic Data
1544710,70,Male,Pants,Footwear,41,Alaska,M,Indigo,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,4,Bank Transfer,Every 3 Months,Synthetic Data
12763870,54,Female,Sneakers,Footwear,26,Indiana,L,Olive,Summer,4.9,No,Standard,No,No,13,Debit Card,Every 3 Months,Synthetic Data
13976157,62,Male,Skirt,Clothing,45,Washington,L,Red,Summer,3.1,No,Standard,Yes,Yes,43,Venmo,Weekly,Synthetic Data
10615523,61,Male,Belt,Clothing,42,Delaware,M,Lavender,Fall,3.0,Yes,Express,Yes,Yes,31,Cash,Monthly,Synthetic Data
14328243,70,Male,Shirt,Clothing,61,Vermont,M,Charcoal,Summer,4.6,Yes,Standard,Yes,Yes,10,Bank Transfer,Monthly,Synthetic Data
5410882,70,Male,Blouse,Clothing,62,Delaware,M,Silver,Summer,2.9,Yes,Next Day Air,Yes,Yes,29,Bank Transfer,Monthly,Synthetic Data
16730587,70,Male,Coat,Outerwear,75,Kansas,S,Yellow,Summer,3.8,No,Express,Yes,Yes,32,PayPal,Fortnightly,Synthetic Data
14900684,31,Male,Coat,Outerwear,94,Wyoming,L,Olive,Winter,3.8,No,2-Day Shipping,No,No,43,Bank Transfer,Bi-Weekly,Synthetic Data
14301104,38,Female,Backpack,Footwear,69,New Jersey,M,Gold,Spring,3.9,No,2-Day Shipping,No,No,10,Debit Card,Bi-Weekly,Synthetic Data
2900894,59,Male,Coat,Clothing,52,Illinois,M,Gold,Fall,3.0,No,Store Pickup,No,Yes,44,Cash,Weekly,Synthetic Data
13414083,69,Male,Jewelry,Accessories,78,South Carolina,M,Gray,Spring,3.6,No,Next Day Air,Yes,Yes,22,Cash,Fortnightly,Synthetic Data
13649749,42,Female,Shorts,Footwear,96,California,M,Maroon,Fall,3.8,No,Standard,No,No,19,Debit Card,Annually,Synthetic Data
538094,54,Male,Skirt,Clothing,69,Missouri,M,Purple,Summer,2.9,Yes,Store Pickup,Yes,Yes,44,Bank Transfer,Fortnightly,Synthetic Data
1462436,41,Female,Skirt,Clothing,27,Tennessee,S,Peach,Spring,2.9,No,Store Pickup,No,No,20,PayPal,Monthly,Synthetic Data
931352,69,Male,Sunglasses,Clothing,77,Pennsylvania,S,Gray,Fall,2.8,No,Store Pickup,No,No,34,Cash,Quarterly,Synthetic Data
14299897,38,Female,Hat,Accessories,72,Virginia,L,Yellow,Spring,3.7,No,Standard,No,Yes,30,Credit Card,Every 3 Months,Synthetic Data
15740042,39,Male,Sneakers,Accessories,92,Connecticut,L,Brown,Fall,2.9,Yes,Standard,Yes,Yes,20,Cash,Fortnightly,Synthetic Data
11225517,63,Male,Sneakers,Footwear,33,Colorado,L,Cyan,Fall,3.9,No,Next Day Air,No,No,10,Debit Card,Fortnightly,Synthetic Data
7724658,60,Male,Hoodie,Clothing,27,Alabama,L,Orange,Winter,3.8,No,Next Day Air,No,No,42,Bank Transfer,Fortnightly,Synthetic Data
5680278,63,Male,Sandals,Footwear,53,Iowa,M,Lavender,Fall,3.2,Yes,Store Pickup,Yes,Yes,18,Cash,Quarterly,Synthetic Data
4700635,58,Male,Pants,Clothing,43,New Jersey,M,Yellow,Summer,4.9,Yes,Free Shipping,Yes,Yes,9,Venmo,Monthly,Synthetic Data
11638210,70,Male,Hoodie,Clothing,29,Connecticut,M,Turquoise,Fall,4.9,No,Free Shipping,No,No,28,Cash,Monthly,Synthetic Data
16105184,57,Female,Scarf,Accessories,94,Utah,M,Beige,Fall,3.7,No,Next Day Air,No,No,30,Venmo,Monthly,Synthetic Data
11710151,70,Male,Hoodie,Clothing,96,Rhode Island,M,Teal,Winter,4.8,Yes,Free Shipping,Yes,Yes,11,Venmo,Weekly,Synthetic Data
6290334,48,Male,Shorts,Clothing,67,Iowa,M,Brown,Summer,3.8,Yes,Free Shipping,Yes,Yes,9,Bank Transfer,Fortnightly,Synthetic Data
1247959,70,Male,T-shirt,Footwear,94,Utah,M,Red,Fall,4.6,Yes,Next Day Air,Yes,Yes,22,Debit Card,Monthly,Synthetic Data
4093870,50,Female,Pants,Clothing,55,Idaho,L,Charcoal,Spring,3.0,No,Standard,No,No,42,Venmo,Every 3 Months,Synthetic Data
11587951,37,Male,Belt,Clothing,40,Alabama,S,Indigo,Fall,3.6,Yes,Express,Yes,Yes,33,PayPal,Annually,Synthetic Data
8820788,44,Male,Jacket,Outerwear,97,Indiana,M,Maroon,Fall,4.0,Yes,Free Shipping,Yes,Yes,43,Bank Transfer,Fortnightly,Synthetic Data
11376720,70,Male,Pants,Clothing,28,Wyoming,L,White,Spring,3.0,No,Store Pickup,No,No,42,Venmo,Fortnightly,Synthetic Data
7862831,64,Male,Hoodie,Clothing,52,Mississippi,M,Silver,Winter,4.4,No,Standard,No,No,12,Cash,Quarterly,Synthetic Data
5717605,59,Male,Pants,Clothing,66,Illinois,L,Red,Fall,3.1,No,Express,No,No,4,Cash,Bi-Weekly,Synthetic Data
14552903,70,Female,Shorts,Clothing,89,West Virginia,M,White,Summer,3.4,No,Store Pickup,No,No,23,Bank Transfer,Annually,Synthetic Data
9041284,42,Male,Boots,Clothing,57,Iowa,XL,Charcoal,Summer,2.9,Yes,Store Pickup,Yes,Yes,32,Credit Card,Every 3 Months,Synthetic Data
10939416,62,Male,Jeans,Clothing,66,Oklahoma,S,White,Fall,3.0,No,2-Day Shipping,Yes,Yes,45,Credit Card,Weekly,Synthetic Data
16062986,67,Male,Scarf,Accessories,61,Rhode Island,M,Red,Fall,2.9,No,Express,No,No,45,PayPal,Monthly,Synthetic Data
5227425,70,Male,Dress,Clothing,91,Oklahoma,M,Purple,Spring,4.6,No,Store Pickup,No,No,24,Debit Card,Quarterly,Synthetic Data
3785924,55,Male,Hoodie,Clothing,46,Florida,M,Black,Spring,3.0,No,Store Pickup,No,No,10,Debit Card,Monthly,Synthetic Data
12858435,31,Female,Shorts,Clothing,56,South Dakota,XL,Olive,Fall,3.8,No,2-Day Shipping,No,No,42,Credit Card,Every 3 Months,Synthetic Data
1346988,64,Male,Sandals,Footwear,55,Ohio,M,Peach,Summer,4.6,Yes,Store Pickup,Yes,Yes,20,Bank Transfer,Weekly,Synthetic Data
2149119,62,Male,Jacket,Outerwear,72,New Hampshire,M,White,Summer,4.9,No,Free Shipping,No,No,29,PayPal,Every 3 Months,Synthetic Data
15025476,40,Female,Backpack,Accessories,62,New York,M,Olive,Summer,4.6,No,Express,No,No,20,Debit Card,Bi-Weekly,Synthetic Data
13915739,53,Male,Skirt,Clothing,95,Georgia,S,White,Summer,3.1,Yes,Express,Yes,Yes,31,PayPal,Fortnightly,Synthetic Data
15692076,31,Female,Socks,Clothing,50,Maine,M,Indigo,Winter,4.6,No,2-Day Shipping,No,No,11,PayPal,Bi-Weekly,Synthetic Data
1356680,37,Male,Hat,Accessories,77,Hawaii,M,Orange,Fall,2.9,Yes,Store Pickup,Yes,Yes,28,PayPal,Weekly,Synthetic Data
13972599,27,Male,Gloves,Clothing,96,Nevada,L,Green,Fall,4.8,No,Next Day Air,No,No,31,Bank Transfer,Every 3 Months,Synthetic Data
9649042,61,Male,Scarf,Accessories,42,Minnesota,M,Magenta,Fall,4.7,No,Standard,Yes,No,11,PayPal,Quarterly,Synthetic Data
273522,65,Female,Shoes,Footwear,93,New Mexico,M,Indigo,Winter,4.7,No,Free Shipping,No,No,13,Debit Card,Every 3 Months,Synthetic Data
14487205,62,Male,T-shirt,Clothing,29,Wyoming,L,Turquoise,Winter,2.9,No,Standard,Yes,Yes,29,Credit Card,Weekly,Synthetic Data
15586566,53,Female,Jacket,Outerwear,30,New York,M,Gold,Spring,2.9,No,Store Pickup,No,No,27,Bank Transfer,Monthly,Synthetic Data
13287193,62,Male,Socks,Clothing,94,Idaho,L,Black,Summer,4.9,No,Next Day Air,Yes,Yes,31,Debit Card,Monthly,Synthetic Data
8568313,63,Male,Blouse,Clothing,58,Idaho,S,Lavender,Winter,2.9,No,Store Pickup,No,No,31,Venmo,Bi-Weekly,Synthetic Data
13329587,49,Male,Skirt,Clothing,55,Alaska,M,Black,Spring,4.0,Yes,Next Day Air,Yes,Yes,31,Credit Card,Bi-Weekly,Synthetic Data
12075054,53,Female,Hoodie,Clothing,96,Illinois,S,Olive,Spring,4.7,No,2-Day Shipping,No,No,30,PayPal,Bi-Weekly,Synthetic Data
6879208,48,Male,Hoodie,Clothing,73,Indiana,L,Turquoise,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly,Synthetic Data
10996916,70,Female,Shoes,Footwear,29,Connecticut,L,Blue,Summer,3.5,No,Express,No,No,6,Bank Transfer,Annually,Synthetic Data
16314004,63,Male,Jewelry,Accessories,29,Illinois,L,Blue,Fall,3.0,No,Store Pickup,No,No,24,Cash,Bi-Weekly,Synthetic Data
6109913,26,Male,Jewelry,Accessories,52,Washington,L,Gray,Summer,3.8,No,Store Pickup,Yes,Yes,2,Venmo,Weekly,Synthetic Data
5101597,52,Female,Socks,Clothing,93,North Dakota,XL,Green,Winter,4.9,No,Next Day Air,No,No,12,Debit Card,Every 3 Months,Synthetic Data
12362355,50,Female,Jacket,Outerwear,80,North Dakota,M,Charcoal,Fall,4.6,No,Store Pickup,No,No,19,PayPal,Quarterly,Synthetic Data
11845219,52,Male,Sandals,Footwear,94,Montana,XL,Red,Fall,3.1,Yes,Express,Yes,Yes,43,Cash,Weekly,Synthetic Data
6158815,56,Male,Socks,Footwear,31,Maine,XL,Peach,Winter,3.0,Yes,2-Day Shipping,Yes,Yes,43,Debit Card,Fortnightly,Synthetic Data
9113252,56,Male,Jacket,Accessories,25,New York,M,Olive,Fall,4.4,No,Free Shipping,No,No,28,Bank Transfer,Monthly,Synthetic Data
3053451,60,Female,Scarf,Accessories,27,Arizona,L,Orange,Spring,3.7,No,Standard,No,No,43,Cash,Weekly,Synthetic Data
13827135,53,Male,Backpack,Accessories,80,California,M,Cyan,Summer,3.8,No,Express,Yes,No,31,PayPal,Every 3 Months,Synthetic Data
3168002,59,Male,Hat,Footwear,30,Indiana,L,Red,Summer,3.0,Yes,Free Shipping,Yes,Yes,24,PayPal,Weekly,Synthetic Data
5310622,30,Male,Shoes,Clothing,60,Massachusetts,S,Brown,Spring,3.6,No,2-Day Shipping,No,No,12,Cash,Quarterly,Synthetic Data
14057199,63,Male,Socks,Clothing,46,Alabama,M,Blue,Spring,4.6,Yes,Next Day Air,Yes,Yes,31,Credit Card,Fortnightly,Synthetic Data
15476469,58,Male,Jacket,Outerwear,93,Oregon,XL,Beige,Winter,3.6,No,Free Shipping,No,No,20,Bank Transfer,Bi-Weekly,Synthetic Data
5979750,48,Male,Gloves,Accessories,96,Arkansas,M,Cyan,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,3,Debit Card,Monthly,Synthetic Data
15962156,70,Female,Handbag,Accessories,75,Illinois,XL,Silver,Winter,4.7,No,Express,No,No,45,Venmo,Annually,Synthetic Data
